id,symbol,timeframe,timestamp,open,high,low,close,volume,sma_20,sma_50,sma_200,ema_12,ema_26,ema_50,rsi_14,stoch_k,stoch_d,atr_14,bb_upper_20,bb_middle_20,bb_lower_20,macd_line,macd_signal,macd_histogram,created_at,updated_at,ob_bullish_high,ob_bullish_low,ob_bearish_high,ob_bearish_low
682141,GBPUSD,H4,1999-09-02 16:00:00+00,1.61100000,1.61160000,1.60540000,1.60750000,1152.00000000,1.60229000,1.59592600,1.60175800,1.60455008,1.60105896,1.59991321,57.99521563,61.33333333,76.69339112,0.00512540,1.61649041,1.60229000,1.58808959,0.00349113,0.00302427,0.00046686,2026-02-06 12:39:37.835981+00,2026-02-07 16:20:36.030747+00,,,,
682142,GBPUSD,H4,1999-09-02 20:00:00+00,1.60770000,1.60800000,1.60590000,1.60720000,189.00000000,1.60321500,1.59584200,1.60191250,1.60500392,1.60153607,1.60021073,57.54371312,59.33333333,70.64957265,0.00520216,1.61610349,1.60321500,1.59032651,0.00346784,0.00311298,0.00035486,2026-02-06 12:39:37.835981+00,2026-02-07 16:20:36.030747+00,,,,
682143,GBPUSD,H4,1999-09-03 00:00:00+00,1.60730000,1.60870000,1.60730000,1.60750000,154.00000000,1.60412000,1.59595600,1.60208500,1.60534178,1.60195562,1.60048482,57.89670827,61.33333333,60.66666667,0.00498057,1.61544865,1.60412000,1.59279135,0.00338615,0.00316761,0.00021854,2026-02-06 12:39:37.835981+00,2026-02-07 16:20:36.030747+00,,,,
682144,GBPUSD,H4,1999-09-03 04:00:00+00,1.60800000,1.61130000,1.60700000,1.60820000,699.00000000,1.60498000,1.59610600,1.60226950,1.60567381,1.60236632,1.60075992,58.75834513,66.00000000,62.22222222,0.00473196,1.61468991,1.60498000,1.59527009,0.00330749,0.00319559,0.00011190,2026-02-06 12:39:37.835981+00,2026-02-07 16:20:36.030747+00,,,,
682145,GBPUSD,H4,1999-09-03 08:00:00+00,1.60830000,1.61570000,1.60640000,1.61090000,1748.00000000,1.60595500,1.59633400,1.60247600,1.60606246,1.60279844,1.60105169,61.98953042,72.41379310,66.58237548,0.00470111,1.61373998,1.60595500,1.59817002,0.00326401,0.00320927,0.00005474,2026-02-06 12:39:37.835981+00,2026-02-07 16:20:36.030747+00,,,,
682146,GBPUSD,H4,1999-09-03 12:00:00+00,1.61090000,1.61160000,1.60270000,1.60450000,2005.00000000,1.60645500,1.59641800,1.60264150,1.60680669,1.60339856,1.60143790,51.65800789,35.63218391,58.01532567,0.00502960,1.61226756,1.60645500,1.60064244,0.00340814,0.00324904,0.00015910,2026-02-06 12:39:37.835981+00,2026-02-07 16:20:36.030747+00,,,,
682147,GBPUSD,H4,1999-09-03 16:00:00+00,1.60450000,1.60640000,1.60230000,1.60260000,969.00000000,1.60643000,1.59653400,1.60280200,1.60645182,1.60348015,1.60155798,49.04466691,24.71264368,44.25287356,0.00530606,1.61230404,1.60643000,1.60055596,0.00297167,0.00319357,-0.00022190,2026-02-06 12:39:37.835981+00,2026-02-07 16:20:36.030747+00,,,,
682148,GBPUSD,H4,1999-09-03 20:00:00+00,1.60270000,1.60300000,1.60200000,1.60200000,27.00000000,1.60610500,1.59662000,1.60295550,1.60585923,1.60341495,1.60159885,48.21515181,21.26436782,27.20306513,0.00521991,1.61220007,1.60610500,1.60000993,0.00244428,0.00304371,-0.00059943,2026-02-06 12:39:37.835981+00,2026-02-07 16:20:36.030747+00,,,,
682149,GBPUSD,H4,1999-09-05 20:00:00+00,1.60320000,1.60590000,1.60320000,1.60570000,32.00000000,1.60606500,1.59684400,1.60312000,1.60526550,1.60331014,1.60161458,53.44440366,42.52873563,29.50191571,0.00491849,1.61215968,1.60606500,1.59997032,0.00195536,0.00282604,-0.00087068,2026-02-06 12:39:37.835981+00,2026-02-07 16:20:36.030747+00,,,,
682150,GBPUSD,H4,1999-09-06 00:00:00+00,1.60500000,1.60720000,1.60500000,1.60650000,242.00000000,1.60614500,1.59709200,1.60327200,1.60533235,1.60348717,1.60177479,54.51392212,47.12643678,36.97318008,0.00484574,1.61221838,1.60614500,1.60007162,0.00184518,0.00262987,-0.00078469,2026-02-06 12:39:37.835981+00,2026-02-07 16:20:36.030747+00,,,,
682151,GBPUSD,H4,1999-09-06 04:00:00+00,1.60640000,1.60710000,1.60460000,1.60610000,726.00000000,1.60611500,1.59738200,1.60341250,1.60551199,1.60371034,1.60196009,53.84782244,44.82758621,44.82758621,0.00465676,1.61218304,1.60611500,1.60004696,0.00180165,0.00246423,-0.00066258,2026-02-06 12:39:37.835981+00,2026-02-07 16:20:36.030747+00,,,,
682152,GBPUSD,H4,1999-09-06 08:00:00+00,1.60630000,1.60700000,1.60060000,1.60420000,1847.00000000,1.60590500,1.59761600,1.60354300,1.60560245,1.60388735,1.60212244,50.68009703,33.90804598,41.95402299,0.00450270,1.61193276,1.60590500,1.59987724,0.00171510,0.00231440,-0.00059930,2026-02-06 12:39:37.835981+00,2026-02-07 16:20:36.030747+00,,,,
682153,GBPUSD,H4,1999-09-06 12:00:00+00,1.60430000,1.60620000,1.60250000,1.60330000,1738.00000000,1.60557000,1.59796400,1.60367100,1.60538669,1.60391051,1.60220392,49.20354297,17.88079470,32.20547563,0.00463822,1.61139137,1.60557000,1.59974863,0.00147618,0.00214676,-0.00067058,2026-02-06 12:39:37.835981+00,2026-02-07 16:20:36.030747+00,,,,
682154,GBPUSD,H4,1999-09-06 16:00:00+00,1.60380000,1.60770000,1.60340000,1.60700000,470.00000000,1.60573500,1.59832600,1.60382350,1.60506566,1.60386529,1.60224690,55.00716559,42.38410596,31.39098221,0.00457121,1.61152198,1.60573500,1.59994802,0.00120037,0.00195748,-0.00075711,2026-02-06 12:39:37.835981+00,2026-02-07 16:20:36.030747+00,,,,
682155,GBPUSD,H4,1999-09-06 20:00:00+00,1.60710000,1.60710000,1.60570000,1.60630000,26.00000000,1.60574500,1.59876200,1.60396100,1.60536325,1.60409749,1.60243329,53.75583417,37.74834437,32.67108168,0.00455898,1.61153516,1.60574500,1.59995484,0.00126576,0.00181914,-0.00055338,2026-02-06 12:39:37.835981+00,2026-02-07 16:20:36.030747+00,,,,
682156,GBPUSD,H4,1999-09-07 00:00:00+00,1.60610000,1.60650000,1.60180000,1.60220000,171.00000000,1.60565000,1.59909000,1.60405650,1.60550737,1.60426064,1.60258493,47.01029652,10.59602649,30.24282561,0.00433334,1.61160500,1.60565000,1.59969500,0.00124673,0.00170466,-0.00045793,2026-02-06 12:39:37.835981+00,2026-02-07 16:20:36.030747+00,,,,
682157,GBPUSD,H4,1999-09-07 04:00:00+00,1.60270000,1.60470000,1.60160000,1.60400000,564.00000000,1.60572500,1.59942800,1.60415400,1.60499854,1.60410800,1.60256984,49.97803124,22.51655629,23.62030905,0.00435953,1.61155591,1.60572500,1.59989409,0.00089054,0.00154184,-0.00065130,2026-02-06 12:39:37.835981+00,2026-02-07 16:20:36.030747+00,,,,
682158,GBPUSD,H4,1999-09-07 08:00:00+00,1.60370000,1.60510000,1.59940000,1.60390000,1620.00000000,1.60594500,1.59978400,1.60426100,1.60484492,1.60410000,1.60262592,49.81112518,27.60736196,20.23998158,0.00426956,1.61111432,1.60594500,1.60077568,0.00074492,0.00138246,-0.00063754,2026-02-06 12:39:37.835981+00,2026-02-07 16:20:36.030747+00,,,,
682159,GBPUSD,H4,1999-09-07 12:00:00+00,1.60390000,1.60900000,1.60360000,1.60730000,1633.00000000,1.60592500,1.60015000,1.60438500,1.60469955,1.60408518,1.60267588,55.27955554,64.75409836,38.29267221,0.00437174,1.61107005,1.60592500,1.60077995,0.00061436,0.00122884,-0.00061448,2026-02-06 12:39:37.835981+00,2026-02-07 16:20:36.030747+00,,,,
682160,GBPUSD,H4,1999-09-07 16:00:00+00,1.60700000,1.60750000,1.60370000,1.60480000,919.00000000,1.60558500,1.60048600,1.60449750,1.60509962,1.60432332,1.60285722,50.88894934,56.25000000,49.53715344,0.00444518,1.61003709,1.60558500,1.60113291,0.00077630,0.00113833,-0.00036203,2026-02-06 12:39:37.835981+00,2026-02-07 16:20:36.030747+00,,,,
682161,GBPUSD,H4,1999-09-07 20:00:00+00,1.60470000,1.60600000,1.60280000,1.60600000,217.00000000,1.60551000,1.60083200,1.60461400,1.60505352,1.60435863,1.60293341,52.82577547,68.75000000,63.25136612,0.00439910,1.60988031,1.60551000,1.60113969,0.00069489,0.00104964,-0.00035475,2026-02-06 12:39:37.835981+00,2026-02-07 16:20:36.030747+00,,,,
682162,GBPUSD,H4,1999-09-08 00:00:00+00,1.60560000,1.60690000,1.60520000,1.60600000,267.00000000,1.60545000,1.60116800,1.60476500,1.60519913,1.60448021,1.60305367,52.82577547,68.75000000,64.58333333,0.00431345,1.60975836,1.60545000,1.60114164,0.00071892,0.00098350,-0.00026458,2026-02-06 12:39:37.835981+00,2026-02-07 16:20:36.030747+00,,,,
682163,GBPUSD,H4,1999-09-08 04:00:00+00,1.60580000,1.61030000,1.60490000,1.60950000,819.00000000,1.60555000,1.60158200,1.60491850,1.60532234,1.60459279,1.60316921,58.37826506,92.66055046,76.72018349,0.00412677,1.61012843,1.60555000,1.60097157,0.00072956,0.00093271,-0.00020315,2026-02-06 12:39:37.835981+00,2026-02-07 16:20:36.030747+00,,,,
682164,GBPUSD,H4,1999-09-08 08:00:00+00,1.60950000,1.61270000,1.60640000,1.60780000,1913.00000000,1.60553000,1.60198200,1.60506950,1.60596506,1.60495628,1.60341748,54.99253533,63.15789474,74.85614840,0.00421772,1.61006524,1.60553000,1.60099476,0.00100878,0.00094792,0.00006086,2026-02-06 12:39:37.835981+00,2026-02-07 16:20:36.030747+00,,,,
770539,GBPUSD,H8,2020-06-14 16:00:00+00,1.25129000,1.25218000,1.25120000,1.25129000,226.00000000,1.26654450,1.24898460,1.23364430,1.26306441,1.26065699,1.25310243,37.64611508,12.00589971,14.02958314,0.00752479,1.28063336,1.26654450,1.25245564,0.00240742,0.00575973,-0.00335231,2026-02-06 12:41:59.766831+00,2026-02-08 12:12:10.001286+00,,,,
770540,GBPUSD,H8,2020-06-15 00:00:00+00,1.25131000,1.25216000,1.24716000,1.24780000,12795.00000000,1.26576600,1.24959340,1.23406425,1.26125297,1.25996314,1.25303135,34.13476418,1.88457008,9.14343093,0.00705730,1.28202415,1.26576600,1.24950785,0.00128982,0.00486575,-0.00357593,2026-02-06 12:41:59.766831+00,2026-02-08 12:12:10.001286+00,,,,
770541,GBPUSD,H8,2020-06-15 08:00:00+00,1.24785000,1.25760000,1.24527000,1.25672000,20830.00000000,1.26525000,1.25038800,1.23455480,1.25918328,1.25906217,1.25282620,47.59002521,31.93863319,15.27636766,0.00691035,1.28196238,1.26525000,1.24853762,0.00012111,0.00391682,-0.00379571,2026-02-06 12:41:59.766831+00,2026-02-08 12:12:10.001286+00,,,,
770542,GBPUSD,H8,2020-06-15 16:00:00+00,1.25669000,1.26213000,1.25322000,1.26126000,16213.00000000,1.26500300,1.25126560,1.23500525,1.25880431,1.25888868,1.25297890,52.86756412,44.60251046,26.14190458,0.00729747,1.28179774,1.26500300,1.24820826,-0.00008436,0.00311658,-0.00320094,2026-02-06 12:41:59.766831+00,2026-02-08 12:12:10.001286+00,,,,
770543,GBPUSD,H8,2020-06-16 00:00:00+00,1.26111000,1.26838000,1.26073000,1.26660000,19207.00000000,1.26490300,1.25221020,1.23562140,1.25918211,1.25906433,1.25330365,58.19932730,59.49790795,45.34635053,0.00741265,1.28163458,1.26490300,1.24817142,0.00011778,0.00251682,-0.00239904,2026-02-06 12:41:59.766831+00,2026-02-08 12:12:10.001286+00,,,,
770544,GBPUSD,H8,2020-06-16 08:00:00+00,1.26661000,1.26798000,1.26070000,1.26215000,114900.00000000,1.26447750,1.25308280,1.23607830,1.26032332,1.25962253,1.25382507,52.83543902,47.08507671,50.39516504,0.00742960,1.28103373,1.26447750,1.24792127,0.00070080,0.00215362,-0.00145282,2026-02-06 12:41:59.766831+00,2026-02-08 12:12:10.001286+00,,,,
770545,GBPUSD,H8,2020-06-16 16:00:00+00,1.26211000,1.26404000,1.25506000,1.25653000,106576.00000000,1.26383000,1.25377520,1.23642395,1.26060435,1.25980975,1.25415154,46.95024711,31.40864714,45.99721060,0.00741892,1.28056497,1.26383000,1.24709503,0.00079460,0.00188182,-0.00108722,2026-02-06 12:41:59.766831+00,2026-02-08 12:12:10.001286+00,,,,
770546,GBPUSD,H8,2020-06-17 00:00:00+00,1.25653000,1.25833000,1.25373000,1.25516000,40272.00000000,1.26298300,1.25420340,1.23687445,1.25997753,1.25956680,1.25424481,45.61634271,32.94470353,37.14614246,0.00753042,1.27967266,1.26298300,1.24629334,0.00041073,0.00158760,-0.00117687,2026-02-06 12:41:59.766831+00,2026-02-08 12:12:10.001286+00,,,,
770547,GBPUSD,H8,2020-06-17 08:00:00+00,1.25515000,1.25872000,1.25220000,1.25385000,99148.00000000,1.26211050,1.25461360,1.23737155,1.25923637,1.25924037,1.25428070,44.31970370,32.62357414,32.32564161,0.00732111,1.27879425,1.26211050,1.24542675,-0.00000400,0.00126928,-0.00127328,2026-02-06 12:41:59.766831+00,2026-02-08 12:12:10.001286+00,,,,
770548,GBPUSD,H8,2020-06-17 16:00:00+00,1.25385000,1.25567000,1.25096000,1.25510000,70118.00000000,1.26135200,1.25508580,1.23779365,1.25840770,1.25884109,1.25426381,45.89993199,42.53569883,36.03465884,0.00726389,1.27786140,1.26135200,1.24484260,-0.00043339,0.00092875,-0.00136214,2026-02-06 12:41:59.766831+00,2026-02-08 12:12:10.001286+00,,,,
770549,GBPUSD,H8,2020-06-18 00:00:00+00,1.25510000,1.25632000,1.25215000,1.25450000,44304.00000000,1.26044550,1.25566400,1.23825950,1.25789882,1.25856397,1.25429661,45.23629401,39.93942016,38.36623105,0.00708146,1.27635853,1.26044550,1.24453247,-0.00066515,0.00060997,-0.00127512,2026-02-06 12:41:59.766831+00,2026-02-08 12:12:10.001286+00,,,,
770550,GBPUSD,H8,2020-06-18 08:00:00+00,1.25451000,1.25591000,1.24197000,1.24236000,128048.00000000,1.25873500,1.25599160,1.23869460,1.25737593,1.25826293,1.25430458,34.39907070,1.47671337,27.98394412,0.00687350,1.27470179,1.25873500,1.24276821,-0.00088701,0.00031057,-0.00119758,2026-02-06 12:41:59.766831+00,2026-02-08 12:12:10.001286+00,,,,
770551,GBPUSD,H8,2020-06-18 16:00:00+00,1.24235000,1.24433000,1.24001000,1.24196000,60322.00000000,1.25708050,1.25631380,1.23907750,1.25506578,1.25708494,1.25383617,34.10911779,6.87345788,16.09653047,0.00737825,1.27279779,1.25708050,1.24136321,-0.00201916,-0.00015538,-0.00186378,2026-02-06 12:41:59.766831+00,2026-02-08 12:12:10.001286+00,,,,
770552,GBPUSD,H8,2020-06-19 00:00:00+00,1.24202000,1.24510000,1.24033000,1.24448000,30011.00000000,1.25557100,1.25663540,1.23944840,1.25304951,1.25596457,1.25337043,37.67345710,15.75608037,8.03541720,0.00715981,1.26998611,1.25557100,1.24115589,-0.00291506,-0.00070732,-0.00220774,2026-02-06 12:41:59.766831+00,2026-02-08 12:12:10.001286+00,,,,
770553,GBPUSD,H8,2020-06-19 08:00:00+00,1.24449000,1.24545000,1.23590000,1.23755000,86066.00000000,1.25411350,1.25674540,1.23974290,1.25173112,1.25511386,1.25302179,32.47143104,5.08004926,9.23652917,0.00698911,1.26958859,1.25411350,1.23863841,-0.00338274,-0.00124240,-0.00214034,2026-02-06 12:41:59.766831+00,2026-02-08 12:12:10.001286+00,,,,
770554,GBPUSD,H8,2020-06-19 16:00:00+00,1.23755000,1.23906000,1.23425000,1.23574000,64533.00000000,1.25264100,1.25677200,1.24000525,1.24954941,1.25381284,1.25241505,31.25742655,4.36566071,8.40059678,0.00717203,1.26918744,1.25264100,1.23609456,-0.00426343,-0.00184661,-0.00241682,2026-02-06 12:41:59.766831+00,2026-02-08 12:12:10.001286+00,,,,
770555,GBPUSD,H8,2020-06-21 16:00:00+00,1.23458000,1.23592000,1.23410000,1.23547000,669.00000000,1.25142750,1.25677940,1.24033455,1.24742489,1.25247411,1.25176113,31.07081378,3.99649942,4.48073646,0.00700331,1.26922592,1.25142750,1.23362908,-0.00504922,-0.00248713,-0.00256209,2026-02-06 12:41:59.766831+00,2026-02-08 12:12:10.001286+00,,,,
770556,GBPUSD,H8,2020-06-22 00:00:00+00,1.23545000,1.23976000,1.23314000,1.23761000,35183.00000000,1.25032800,1.25683840,1.24061380,1.24558567,1.25121454,1.25112226,34.41307292,12.68444949,7.01553654,0.00663307,1.26867943,1.25032800,1.23197657,-0.00562887,-0.00311548,-0.00251339,2026-02-06 12:41:59.766831+00,2026-02-08 12:12:10.001286+00,,,,
770557,GBPUSD,H8,2020-06-22 08:00:00+00,1.23760000,1.24328000,1.23636000,1.24293000,74898.00000000,1.24954350,1.25701440,1.24091770,1.24435865,1.25020680,1.25059237,41.94888527,28.09988519,14.92694470,0.00663214,1.26775086,1.24954350,1.23133614,-0.00584815,-0.00366201,-0.00218614,2026-02-06 12:41:59.766831+00,2026-02-08 12:12:10.001286+00,,,,
770558,GBPUSD,H8,2020-06-22 16:00:00+00,1.24294000,1.24755000,1.24213000,1.24693000,44968.00000000,1.24929950,1.25717680,1.24112690,1.24413885,1.24966778,1.25029188,46.88997082,44.62783172,28.47072213,0.00665270,1.26750962,1.24929950,1.23108938,-0.00552892,-0.00403539,-0.00149353,2026-02-06 12:41:59.766831+00,2026-02-08 12:12:10.001286+00,,,,
770559,GBPUSD,H8,2020-06-23 00:00:00+00,1.24687000,1.25036000,1.24323000,1.24456000,66607.00000000,1.24896300,1.25722380,1.24127185,1.24456826,1.24946498,1.25016005,44.47453098,44.64425332,39.12399008,0.00656465,1.26726206,1.24896300,1.23066394,-0.00489672,-0.00420766,-0.00068906,2026-02-06 12:41:59.766831+00,2026-02-08 12:12:10.001286+00,,,,
770560,GBPUSD,H8,2020-06-23 08:00:00+00,1.24457000,1.25128000,1.24303000,1.24816000,92166.00000000,1.24898100,1.25720500,1.24139755,1.24456699,1.24910165,1.24994044,48.78983388,58.71774824,49.32994443,0.00660503,1.26727616,1.24898100,1.23068584,-0.00453466,-0.00427306,-0.00026160,2026-02-06 12:41:59.766831+00,2026-02-08 12:12:10.001286+00,,,,
770561,GBPUSD,H8,2020-06-23 16:00:00+00,1.24817000,1.25305000,1.24817000,1.25109000,50578.00000000,1.24869950,1.25723260,1.24150830,1.24511976,1.24903190,1.24987062,52.05575251,77.43744607,60.26648255,0.00672253,1.26668024,1.24869950,1.23071876,-0.00391213,-0.00420087,0.00028874,2026-02-06 12:41:59.766831+00,2026-02-08 12:12:10.001286+00,,,,
770562,GBPUSD,H8,2020-06-24 00:00:00+00,1.25110000,1.25393000,1.25017000,1.25079000,32646.00000000,1.24817600,1.25712500,1.24153750,1.24603826,1.24918435,1.24991843,51.69224541,76.14322692,70.76614041,0.00659164,1.26525030,1.24817600,1.23110170,-0.00314609,-0.00398991,0.00084382,2026-02-06 12:41:59.766831+00,2026-02-08 12:12:10.001286+00,,,,
770563,GBPUSD,H8,2020-06-24 08:00:00+00,1.25078000,1.25361000,1.24621000,1.24662000,95832.00000000,1.24717700,1.25696320,1.24155170,1.24676930,1.24930329,1.24995261,46.80019109,59.20070268,70.92712522,0.00638938,1.26201395,1.24717700,1.23234005,-0.00253399,-0.00369873,0.00116474,2026-02-06 12:41:59.766831+00,2026-02-08 12:12:10.001286+00,,,,
770564,GBPUSD,H8,2020-06-24 16:00:00+00,1.24661000,1.24811000,1.24114000,1.24244000,76143.00000000,1.24619150,1.25664540,1.24155785,1.24674633,1.24910452,1.24982192,42.46215814,44.73304473,60.02565811,0.00646156,1.25945423,1.24619150,1.23292877,-0.00235820,-0.00343062,0.00107242,2026-02-06 12:41:59.766831+00,2026-02-08 12:12:10.001286+00,,,,
770565,GBPUSD,H8,2020-06-25 00:00:00+00,1.24243000,1.24296000,1.24000000,1.24150000,32606.00000000,1.24544000,1.25633180,1.24157670,1.24608382,1.24861086,1.24953244,41.52988703,40.21164021,48.04846254,0.00649788,1.25795663,1.24544000,1.23292337,-0.00252704,-0.00324990,0.00072286,2026-02-06 12:41:59.766831+00,2026-02-08 12:12:10.001286+00,,,,
770566,GBPUSD,H8,2020-06-25 08:00:00+00,1.24149000,1.24628000,1.23873000,1.24154000,88722.00000000,1.24475900,1.25601340,1.24159350,1.24537861,1.24808413,1.24921744,41.58865682,40.40404040,41.78290845,0.00624517,1.25654701,1.24475900,1.23297099,-0.00270551,-0.00314102,0.00043551,2026-02-06 12:41:59.766831+00,2026-02-08 12:12:10.001286+00,,,,
770567,GBPUSD,H8,2020-06-25 16:00:00+00,1.24155000,1.24257000,1.23970000,1.24199000,46271.00000000,1.24416600,1.25578000,1.24163315,1.24478806,1.24759938,1.24891636,42.29140216,42.56854257,41.06140773,0.00633838,1.25523645,1.24416600,1.23309555,-0.00281132,-0.00307508,0.00026376,2026-02-06 12:41:59.766831+00,2026-02-08 12:12:10.001286+00,,,,
770568,GBPUSD,H8,2020-06-26 00:00:00+00,1.24195000,1.24333000,1.24063000,1.24267000,24329.00000000,1.24354450,1.25551620,1.24164380,1.24435759,1.24718387,1.24864474,43.39956011,45.83934584,42.93730960,0.00609064,1.25342109,1.24354450,1.23366791,-0.00282628,-0.00302532,0.00019904,2026-02-06 12:41:59.766831+00,2026-02-08 12:12:10.001286+00,,,,
770569,GBPUSD,H8,2020-06-26 08:00:00+00,1.24268000,1.24271000,1.23544000,1.23558000,55209.00000000,1.24259850,1.25505060,1.24160605,1.24409796,1.24684951,1.24841044,35.70167037,11.73641174,33.38143338,0.00584845,1.25168967,1.24259850,1.23350733,-0.00275155,-0.00297057,0.00021902,2026-02-06 12:41:59.766831+00,2026-02-08 12:12:10.001286+00,,,,
814792,GBPUSD,H3,2018-09-18 15:00:00+00,1.31511000,1.31717000,1.31405000,1.31562000,38438.00000000,1.31153600,1.30736120,1.29175940,1.31325628,1.31077889,1.30700104,62.79545711,84.99515973,76.55429870,0.00268698,1.31874372,1.31153600,1.30432828,0.00247738,0.00243544,0.00000000,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814793,GBPUSD,H3,2018-09-18 18:00:00+00,1.31562000,1.31658000,1.31294000,1.31363000,21696.00000000,1.31160750,1.30758520,1.29196795,1.31361993,1.31113749,1.30733904,56.60214961,64.88095238,77.31502588,0.00271791,1.31886833,1.31160750,1.30434667,0.00248243,0.00244484,0.00000000,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814794,GBPUSD,H3,2018-09-18 21:00:00+00,1.31361000,1.31494000,1.31325000,1.31476000,27671.00000000,1.31191350,1.30782600,1.29219425,1.31362148,1.31132212,1.30758574,59.07068278,75.82748245,75.23453152,0.00278377,1.31916412,1.31191350,1.30466288,0.00229935,0.00241574,-0.00011639,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814795,GBPUSD,H3,2018-09-19 00:00:00+00,1.31475000,1.31745000,1.31471000,1.31477000,15039.00000000,1.31224500,1.30806780,1.29242715,1.31379663,1.31157678,1.30786708,59.09285842,73.85365854,71.52069779,0.00270564,1.31938054,1.31224500,1.30510946,0.00221985,0.00237656,-0.00015671,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814796,GBPUSD,H3,2018-09-19 03:00:00+00,1.31476000,1.31548000,1.31405000,1.31491000,12357.00000000,1.31266650,1.30830440,1.29265510,1.31394638,1.31181332,1.30813779,59.42431012,70.66974596,73.45029565,0.00270810,1.31937312,1.31266650,1.30595988,0.00213307,0.00232786,-0.00019479,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814797,GBPUSD,H3,2018-09-19 06:00:00+00,1.31492000,1.31617000,1.31439000,1.31485000,13895.00000000,1.31311050,1.30852660,1.29288145,1.31409463,1.31204270,1.30840336,59.20291294,54.38596491,66.30312314,0.00261681,1.31912507,1.31311050,1.30709593,0.00205193,0.00227267,-0.00022074,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814798,GBPUSD,H3,2018-09-19 09:00:00+00,1.31485000,1.32140000,1.31459000,1.31792000,45381.00000000,1.31364400,1.30877800,1.29312365,1.31421084,1.31225065,1.30865617,66.15180106,63.93782383,62.99784490,0.00255703,1.31937059,1.31364400,1.30791741,0.00196019,0.00221017,-0.00024998,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814799,GBPUSD,H3,2018-09-19 12:00:00+00,1.31793000,1.31936000,1.30966000,1.31380000,49636.00000000,1.31395200,1.30898700,1.29333080,1.31478148,1.31267060,1.30901946,53.08422179,35.26405451,51.19594775,0.00286082,1.31897291,1.31395200,1.30893109,0.00211088,0.00219031,-0.00007943,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814800,GBPUSD,H3,2018-09-19 15:00:00+00,1.31379000,1.31695000,1.31186000,1.31605000,45498.00000000,1.31435300,1.30934400,1.29355100,1.31463048,1.31275426,1.30920693,57.96747189,54.42930153,51.21039329,0.00334933,1.31864633,1.31435300,1.31005967,0.00187622,0.00212749,-0.00025127,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814801,GBPUSD,H3,2018-09-19 18:00:00+00,1.31606000,1.31669000,1.31241000,1.31438000,19832.00000000,1.31467700,1.30960520,1.29377195,1.31484887,1.31299839,1.30947529,53.51516068,40.20442930,43.29926178,0.00347366,1.31778902,1.31467700,1.31156498,0.00185048,0.00207209,-0.00022161,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814802,GBPUSD,H3,2018-09-19 21:00:00+00,1.31438000,1.31495000,1.31362000,1.31415000,14717.00000000,1.31489500,1.30987460,1.29399285,1.31477674,1.31310073,1.30966763,52.91238662,38.24531516,44.29301533,0.00353126,1.31707985,1.31489500,1.31271015,0.00167601,0.00199287,-0.00031686,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814803,GBPUSD,H3,2018-09-20 00:00:00+00,1.31417000,1.31441000,1.31338000,1.31419000,51316.00000000,1.31488500,1.31012460,1.29420400,1.31468032,1.31317845,1.30984341,53.01151227,38.58603066,39.01192504,0.00337403,1.31708081,1.31488500,1.31268919,0.00150186,0.00189467,-0.00039281,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814804,GBPUSD,H3,2018-09-20 03:00:00+00,1.31419000,1.31531000,1.31411000,1.31469000,13152.00000000,1.31491050,1.31038340,1.29442365,1.31460488,1.31325338,1.31001386,54.30639218,42.84497445,39.89210676,0.00320660,1.31708471,1.31491050,1.31273629,0.00135150,0.00178604,-0.00043454,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814805,GBPUSD,H3,2018-09-20 06:00:00+00,1.31467000,1.31583000,1.31420000,1.31514000,17099.00000000,1.31485650,1.31067260,1.29464150,1.31461798,1.31335980,1.31019724,55.49509447,46.67802385,42.70300965,0.00306327,1.31695008,1.31485650,1.31276292,0.00125818,0.00168047,-0.00042229,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814806,GBPUSD,H3,2018-09-20 09:00:00+00,1.31514000,1.32157000,1.31506000,1.32047000,37346.00000000,1.31510500,1.31109220,1.29488620,1.31469829,1.31349167,1.31039108,66.58367042,90.76406381,60.09568737,0.00296089,1.31832300,1.31510500,1.31188700,0.00120662,0.00158570,-0.00037908,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
